진료년도,표시과목,주상병코드,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2018,"진단방사선과,영상의학과",I71,257,263,53770430,37855230
2018,"진단방사선과,영상의학과",I72,159,176,34137220,24106820
2018,"진단방사선과,영상의학과",I73,414,1036,28666400,22050000
2018,"진단방사선과,영상의학과",I74,54,69,10733160,7539060
2018,"진단방사선과,영상의학과",I77,99,132,70019380,53453240
2018,"진단방사선과,영상의학과",I78,21,33,2295190,1664190
2018,"진단방사선과,영상의학과",I79,23,25,4758140,3363740
2018,"진단방사선과,영상의학과",I80,71,76,6031080,4257580
2018,"진단방사선과,영상의학과",I81,11,12,2866730,2019930
2018,"진단방사선과,영상의학과",I82,25,31,5680720,4524420
2018,"진단방사선과,영상의학과",I83,167,434,14997860,10851210
2018,"진단방사선과,영상의학과",I85,6,6,889240,623440
2018,"진단방사선과,영상의학과",I86,304,393,117016400,92387180
2018,"진단방사선과,영상의학과",I87,243,529,21632640,16065580
2018,"진단방사선과,영상의학과",I88,1305,1330,131549570,93076370
2018,"진단방사선과,영상의학과",I89,90,117,9818350,6956350
2018,"진단방사선과,영상의학과",I95,11,11,894310,638810
2018,"진단방사선과,영상의학과",I97,1,1,230790,161590
2018,"진단방사선과,영상의학과",I98,3,3,217660,154260
2018,"진단방사선과,영상의학과",I99,578,3034,66844710,48210210
2018,"진단방사선과,영상의학과",J00,1798,2275,44284930,32289230
2018,"진단방사선과,영상의학과",J01,3763,4207,155017960,110277660
2018,"진단방사선과,영상의학과",J02,1296,1797,30463470,22590670
2018,"진단방사선과,영상의학과",J03,1102,1618,27211650,19602950
2018,"진단방사선과,영상의학과",J04,1229,1310,38108500,27021900
2018,"진단방사선과,영상의학과",J05,4,4,324470,231170
2018,"진단방사선과,영상의학과",J06,3427,5095,98168060,72048960
2018,"진단방사선과,영상의학과",J10,99,124,2190750,1571350
2018,"진단방사선과,영상의학과",J11,237,298,5121670,3709170
2018,"진단방사선과,영상의학과",J12,379,399,38809560,27255060
2018,"진단방사선과,영상의학과",J13,1,3,54580,38280
2018,"진단방사선과,영상의학과",J14,3,6,312040,218740
2018,"진단방사선과,영상의학과",J15,725,842,88506290,62578090
2018,"진단방사선과,영상의학과",J16,3,4,287380,201380
2018,"진단방사선과,영상의학과",J17,304,397,15401420,11498120
2018,"진단방사선과,영상의학과",J18,8712,11155,870464990,618114290
2018,"진단방사선과,영상의학과",J20,16737,22265,545843000,396567400
2018,"진단방사선과,영상의학과",J21,978,1029,69573630,50041630
2018,"진단방사선과,영상의학과",J22,448,458,14906320,10552420
2018,"진단방사선과,영상의학과",J30,2066,3082,58327890,42807790
2018,"진단방사선과,영상의학과",J31,824,927,28280740,20259640
2018,"진단방사선과,영상의학과",J32,8774,9678,630461370,445724870
2018,"진단방사선과,영상의학과",J33,771,802,108701670,76176170
2018,"진단방사선과,영상의학과",J34,1342,1401,95633460,67223060
2018,"진단방사선과,영상의학과",J35,223,237,12066250,8667850
2018,"진단방사선과,영상의학과",J36,181,249,16352600,11603200
2018,"진단방사선과,영상의학과",J37,20,20,2715060,1907160
2018,"진단방사선과,영상의학과",J38,98,106,19297230,13597430
2018,"진단방사선과,영상의학과",J39,93,102,8366060,5943560
2018,"진단방사선과,영상의학과",J40,6608,7602,363474160,258004760
2018,"진단방사선과,영상의학과",J41,4124,4565,185164080,132461180
2018,"진단방사선과,영상의학과",J42,3599,4158,182647690,130240090
2018,"진단방사선과,영상의학과",J43,3198,3343,472912500,331964000
2018,"진단방사선과,영상의학과",J44,762,873,100409830,71123630
2018,"진단방사선과,영상의학과",J45,1135,1791,58531010,42448210
2018,"진단방사선과,영상의학과",J46,3,6,77960,54960
2018,"진단방사선과,영상의학과",J47,3916,4172,543668390,382922290
2018,"진단방사선과,영상의학과",J60,23,29,3413180,2422280
2018,"진단방사선과,영상의학과",J61,4,4,623800,436900
2018,"진단방사선과,영상의학과",J62,14,15,1915820,1341820
2018,"진단방사선과,영상의학과",J63,3,3,500900,350800
2018,"진단방사선과,영상의학과",J64,68,71,9379050,6585150
2018,"진단방사선과,영상의학과",J65,1,1,133580,93580
2018,"진단방사선과,영상의학과",J67,60,60,8397940,5882140
2018,"진단방사선과,영상의학과",J68,1,1,136860,95860
2018,"진단방사선과,영상의학과",J69,4,4,695230,486830
2018,"진단방사선과,영상의학과",J70,21,21,2595190,1817390
2018,"진단방사선과,영상의학과",J80,1,1,128050,89650
2018,"진단방사선과,영상의학과",J81,70,75,8994620,6332920
2018,"진단방사선과,영상의학과",J82,36,42,5396380,3779580
2018,"진단방사선과,영상의학과",J84,2038,2141,293486090,207508690
2018,"진단방사선과,영상의학과",J85,191,208,35163180,24683780
2018,"진단방사선과,영상의학과",J86,24,24,5043170,3608770
2018,"진단방사선과,영상의학과",J90,391,451,52359780,37132980
2018,"진단방사선과,영상의학과",J91,38,38,5912560,4144660
2018,"진단방사선과,영상의학과",J92,259,265,31852660,22387160
2018,"진단방사선과,영상의학과",J93,257,298,23102600,16272000
2018,"진단방사선과,영상의학과",J94,525,551,64252280,45135680
2018,"진단방사선과,영상의학과",J95,1,1,121220,84920
2018,"진단방사선과,영상의학과",J96,3,4,500350,350450
2018,"진단방사선과,영상의학과",J98,10876,11360,1441731470,1015648370
2018,"진단방사선과,영상의학과",J99,31,31,4460900,3148800
2018,"진단방사선과,영상의학과",K01,21,21,1289080,913680
2018,"진단방사선과,영상의학과",K02,11,11,638890,470490
2018,"진단방사선과,영상의학과",K04,99,103,5519750,3920450
2018,"진단방사선과,영상의학과",K05,54,68,2273750,1651850
2018,"진단방사선과,영상의학과",K06,2,2,255640,179140
2018,"진단방사선과,영상의학과",K07,557,581,20154340,14303040
2018,"진단방사선과,영상의학과",K08,7,7,118670,83570
2018,"진단방사선과,영상의학과",K09,16,16,2915470,2041870
2018,"진단방사선과,영상의학과",K10,44,45,5465360,3875160
2018,"진단방사선과,영상의학과",K11,841,868,113291430,79687230
2018,"진단방사선과,영상의학과",K12,49,69,3882430,2766630
2018,"진단방사선과,영상의학과",K13,6,6,626230,443530
2018,"진단방사선과,영상의학과",K14,10,11,750740,539140
2018,"진단방사선과,영상의학과",K20,209,440,14900810,10662110
2018,"진단방사선과,영상의학과",K21,17413,27879,935436540,672182210
2018,"진단방사선과,영상의학과",K22,105,111,10342820,7294720
2018,"진단방사선과,영상의학과",K23,4,4,374780,262580
2018,"진단방사선과,영상의학과",K25,4448,6511,283961720,201727880
2018,"진단방사선과,영상의학과",K26,1931,2780,114287560,80725260
2018,"진단방사선과,영상의학과",K27,222,270,7892970,5644770
2018,"진단방사선과,영상의학과",K28,2,2,11070,9570
2018,"진단방사선과,영상의학과",K29,12868,17220,691507840,493601490
2018,"진단방사선과,영상의학과",K30,1022,1243,48990770,35650190
2018,"진단방사선과,영상의학과",K31,374,414,24476120,17281120
2018,"진단방사선과,영상의학과",K35,1153,1168,205549500,144259600
2018,"진단방사선과,영상의학과",K36,115,118,13129470,9219170
2018,"진단방사선과,영상의학과",K37,260,260,41916200,29414600
2018,"진단방사선과,영상의학과",K38,127,127,20837510,14694310
2018,"진단방사선과,영상의학과",K40,465,485,23600860,17253560
2018,"진단방사선과,영상의학과",K41,9,9,1148030,818030
2018,"진단방사선과,영상의학과",K42,32,33,3222960,2286260
2018,"진단방사선과,영상의학과",K43,50,51,7882670,5580870
2018,"진단방사선과,영상의학과",K44,49,49,7579940,5356740
2018,"진단방사선과,영상의학과",K45,5,5,518270,366170
2018,"진단방사선과,영상의학과",K46,27,33,4515870,3201470
2018,"진단방사선과,영상의학과",K50,60,61,12445670,9279170
2018,"진단방사선과,영상의학과",K51,65,102,10526830,8100230
2018,"진단방사선과,영상의학과",K52,1252,1583,58697760,41760960
2018,"진단방사선과,영상의학과",K55,69,72,15465810,10869310
2018,"진단방사선과,영상의학과",K56,694,713,84643500,60261900
2018,"진단방사선과,영상의학과",K57,1398,1457,280415910,196788610
2018,"진단방사선과,영상의학과",K58,7000,9732,657466730,465258130
2018,"진단방사선과,영상의학과",K59,4101,5526,327346100,232057600
2018,"진단방사선과,영상의학과",K60,35,44,2142320,1570120
2018,"진단방사선과,영상의학과",K61,52,76,10216260,7612910
2018,"진단방사선과,영상의학과",K62,263,302,40686000,28683400
2018,"진단방사선과,영상의학과",K63,5294,6467,1498386430,1052446690
2018,"진단방사선과,영상의학과",K64,182,201,16253200,11469700
2018,"진단방사선과,영상의학과",K65,523,534,109307890,76765390
2018,"진단방사선과,영상의학과",K66,94,96,21855060,15303660
2018,"진단방사선과,영상의학과",K67,8,9,1332680,935580
2018,"진단방사선과,영상의학과",K70,929,1103,130699550,92033850
2018,"진단방사선과,영상의학과",K71,188,217,21384960,15046860
2018,"진단방사선과,영상의학과",K72,66,117,5855200,4152200
2018,"진단방사선과,영상의학과",K73,967,1325,122518730,86304930
2018,"진단방사선과,영상의학과",K74,1733,1950,397859960,279904760
2018,"진단방사선과,영상의학과",K75,1179,1749,126727240,89691440
2018,"진단방사선과,영상의학과",K76,17561,18972,2474872620,1742137020
2018,"진단방사선과,영상의학과",K77,21,23,3015490,2151790
2018,"진단방사선과,영상의학과",K80,3680,3867,686665540,483228640
2018,"진단방사선과,영상의학과",K81,928,963,192472660,135721360
2018,"진단방사선과,영상의학과",K82,2084,2160,313053390,219786990
2018,"진단방사선과,영상의학과",K83,1182,1209,243644840,171886340
2018,"진단방사선과,영상의학과",K85,593,605,136959900,96367700
2018,"진단방사선과,영상의학과",K86,2491,2597,537127320,377505820
2018,"진단방사선과,영상의학과",K87,187,197,39140770,27470870
2018,"진단방사선과,영상의학과",K90,10,10,1651030,1157930
2018,"진단방사선과,영상의학과",K91,52,74,7243350,5180250
2018,"진단방사선과,영상의학과",K92,131,158,18446890,13039090
2018,"진단방사선과,영상의학과",K93,27,28,5801850,4062850
2018,"진단방사선과,영상의학과",L01,3,8,76650,54250
2018,"진단방사선과,영상의학과",L02,251,324,13130560,9497960
2018,"진단방사선과,영상의학과",L03,523,966,28527460,20612360
2018,"진단방사선과,영상의학과",L04,1405,1562,91767740,65006040
2018,"진단방사선과,영상의학과",L05,12,13,673570,483370
2018,"진단방사선과,영상의학과",L08,84,131,3076570,2240570
2018,"진단방사선과,영상의학과",L12,1,3,55200,49800
2018,"진단방사선과,영상의학과",L13,13,15,222130,158930
2018,"진단방사선과,영상의학과",L20,128,176,3033650,2263450
2018,"진단방사선과,영상의학과",L21,47,90,1166840,928240
2018,"진단방사선과,영상의학과",L22,1,1,2970,2170
2018,"진단방사선과,영상의학과",L23,193,284,5759440,4248340
2018,"진단방사선과,영상의학과",L24,16,21,444830,364380
2018,"진단방사선과,영상의학과",L25,133,321,5916530,4444930
2018,"진단방사선과,영상의학과",L27,21,23,1177550,834750
2018,"진단방사선과,영상의학과",L28,60,101,2948700,2309900
2018,"진단방사선과,영상의학과",L29,157,242,5536630,4213330
2018,"진단방사선과,영상의학과",L30,183,394,12473800,9769600
2018,"진단방사선과,영상의학과",L40,7,9,129960,104960
2018,"진단방사선과,영상의학과",L41,1,1,15310,10810
2018,"진단방사선과,영상의학과",L50,741,1358,34970570,25706870
2018,"진단방사선과,영상의학과",L53,1,1,10950,7750
2018,"진단방사선과,영상의학과",L55,2,2,41540,29240
2018,"진단방사선과,영상의학과",L56,10,10,2014780,1410880
2018,"진단방사선과,영상의학과",L60,69,246,6329630,4630230
2018,"진단방사선과,영상의학과",L63,6,10,277990,195190
2018,"진단방사선과,영상의학과",L64,8,18,268130,189130
2018,"진단방사선과,영상의학과",L65,13,29,422180,304680
2018,"진단방사선과,영상의학과",L66,2,2,34420,24220
2018,"진단방사선과,영상의학과",L70,24,42,502660,354160
2018,"진단방사선과,영상의학과",L71,1,1,15310,10810
2018,"진단방사선과,영상의학과",L72,170,220,5745760,4104860
2018,"진단방사선과,영상의학과",L73,2,3,37210,26310
2018,"진단방사선과,영상의학과",L74,1,1,15310,13810
2018,"진단방사선과,영상의학과",L81,10,22,266660,192160
2018,"진단방사선과,영상의학과",L82,1,1,10950,7750
2018,"진단방사선과,영상의학과",L84,39,111,4426400,3226500
2018,"진단방사선과,영상의학과",L85,10,11,205730,159630
2018,"진단방사선과,영상의학과",L89,24,466,30503460,24330260
2018,"진단방사선과,영상의학과",L91,3,3,41570,29370
2018,"진단방사선과,영상의학과",L92,36,36,1063900,773100
2018,"진단방사선과,영상의학과",L93,1,1,25070,17570
2018,"진단방사선과,영상의학과",L94,2,2,36330,25530
2018,"진단방사선과,영상의학과",L95,1,1,15310,10810
2018,"진단방사선과,영상의학과",L98,39,39,1436490,1045790
2018,"진단방사선과,영상의학과",L99,2,2,34940,27740
2018,"진단방사선과,영상의학과",M00,76,82,26130090,18378890
2018,"진단방사선과,영상의학과",M01,2,2,30620,21620
2018,"진단방사선과,영상의학과",M02,13,13,636960,446660
2018,"진단방사선과,영상의학과",M05,22,45,3310180,2719780
2018,"진단방사선과,영상의학과",M06,179,358,8333190,6350490
2018,"진단방사선과,영상의학과",M07,2,2,326930,228930
2018,"진단방사선과,영상의학과",M08,8,9,513270,362770
2018,"진단방사선과,영상의학과",M10,280,624,13536810,9891810
